Area,Type,Most Recent Date,Date,Employment,Labor Force,Unemployment,Unemployment Rate
Michigan,State,2023-11-30,2009-12-31,4222638.583333333,4860985.333333333,638346.75,13.133333333333333
Michigan,State,2023-11-30,2010-12-31,4174466.25,4754752.083333333,580285.8333333334,12.191666666666668
Michigan,State,2023-11-30,2011-12-31,4201492.833333333,4668640.416666667,467147.5833333333,10.008333333333333
Michigan,State,2023-11-30,2012-12-31,4262696.666666667,4686361.75,423665.0833333333,9.058333333333334
Michigan,State,2023-11-30,2013-12-31,4324877.75,4737929.25,413051.5,8.725
Michigan,State,2023-11-30,2014-12-31,4415420.083333333,4758935.583333333,343515.5,7.233333333333333
Michigan,State,2023-11-30,2015-12-31,4502705.416666667,4760773.666666667,258068.25,5.425
Michigan,State,2023-11-30,2016-12-31,4606582.333333333,4849105.083333333,242522.75,5.008333333333334
Michigan,State,2023-11-30,2017-12-31,4685341.833333333,4910724.916666667,225383.08333333334,4.575
Michigan,State,2023-11-30,2018-12-31,4738464.833333333,4944667.166666667,206202.33333333334,4.158333333333333
Michigan,State,2023-11-30,2019-12-31,4773677.333333333,4976480.083333333,202802.75,4.066666666666666
Michigan,State,2023-11-30,2020-12-31,4377042.25,4861120.75,484078.5,10.0
Michigan,State,2023-11-30,2021-12-31,4501759.583333333,4781336.583333333,279577.0,5.8500000000000005
Michigan,State,2023-11-30,2022-12-31,4633371.333333333,4836169.916666667,202798.58333333334,4.208333333333333
Michigan,State,2023-11-30,2023-12-31,4729697.7272727275,4923565.181818182,193867.45454545456,3.9454545454545453
"Michigan City-La Porte, IN",MSA,2023-11-30,2000-12-31,51917.75,53790.666666666664,1872.9166666666667,3.4916666666666667
"Michigan City-La Porte, IN",MSA,2023-11-30,2001-12-31,51336.5,53959.666666666664,2623.1666666666665,4.858333333333333
"Michigan City-La Porte, IN",MSA,2023-11-30,2002-12-31,50357.083333333336,54052.083333333336,3695.0,6.841666666666668
"Michigan City-La Porte, IN",MSA,2023-11-30,2003-12-31,50132.416666666664,53762.75,3630.3333333333335,6.75
"Michigan City-La Porte, IN",MSA,2023-11-30,2004-12-31,49262.166666666664,52552.916666666664,3290.75,6.258333333333333
"Michigan City-La Porte, IN",MSA,2023-11-30,2005-12-31,49862.333333333336,53020.0,3157.6666666666665,5.958333333333333
"Michigan City-La Porte, IN",MSA,2023-11-30,2006-12-31,50196.5,53210.916666666664,3014.4166666666665,5.6499999999999995
"Michigan City-La Porte, IN",MSA,2023-11-30,2007-12-31,49806.5,52492.916666666664,2686.4166666666665,5.116666666666666
"Michigan City-La Porte, IN",MSA,2023-11-30,2008-12-31,49605.583333333336,52900.75,3295.1666666666665,6.233333333333333
"Michigan City-La Porte, IN",MSA,2023-11-30,2009-12-31,46597.75,52985.75,6388.0,12.066666666666668
"Michigan City-La Porte, IN",MSA,2023-11-30,2010-12-31,45314.5,51329.333333333336,6014.833333333333,11.725
"Michigan City-La Porte, IN",MSA,2023-11-30,2011-12-31,45415.166666666664,50553.416666666664,5138.25,10.166666666666666
"Michigan City-La Porte, IN",MSA,2023-11-30,2012-12-31,44949.583333333336,49735.666666666664,4786.083333333333,9.625
"Michigan City-La Porte, IN",MSA,2023-11-30,2013-12-31,44516.666666666664,48992.916666666664,4476.25,9.141666666666667
"Michigan City-La Porte, IN",MSA,2023-11-30,2014-12-31,45184.833333333336,48899.75,3714.9166666666665,7.591666666666666
"Michigan City-La Porte, IN",MSA,2023-11-30,2015-12-31,45497.583333333336,48519.916666666664,3022.3333333333335,6.233333333333333
"Michigan City-La Porte, IN",MSA,2023-11-30,2016-12-31,45862.25,48688.333333333336,2826.0833333333335,5.8
"Michigan City-La Porte, IN",MSA,2023-11-30,2017-12-31,45687.166666666664,47800.083333333336,2112.9166666666665,4.408333333333334
"Michigan City-La Porte, IN",MSA,2023-11-30,2018-12-31,46133.833333333336,48218.833333333336,2085.0,4.325
"Michigan City-La Porte, IN",MSA,2023-11-30,2019-12-31,45756.416666666664,47782.333333333336,2025.9166666666667,4.258333333333334
"Michigan City-La Porte, IN",MSA,2023-11-30,2020-12-31,43048.916666666664,47722.583333333336,4673.666666666667,9.758333333333333
"Michigan City-La Porte, IN",MSA,2023-11-30,2021-12-31,44515.833333333336,46986.75,2470.9166666666665,5.25
"Michigan City-La Porte, IN",MSA,2023-11-30,2022-12-31,45380.5,47123.416666666664,1742.9166666666667,3.6916666666666664
"Michigan City-La Porte, IN",MSA,2023-11-30,2023-12-31,45151.454545454544,47043.27272727273,1891.8181818181818,4.0181818181818185
"Midland, MI",MSA,2023-11-30,2000-12-31,41182.083333333336,42625.416666666664,1443.3333333333333,3.3833333333333333
"Midland, MI",MSA,2023-11-30,2001-12-31,41058.0,42938.25,1880.25,4.3999999999999995
"Midland, MI",MSA,2023-11-30,2002-12-31,39555.583333333336,41829.583333333336,2274.0,5.441666666666666
"Midland, MI",MSA,2023-11-30,2003-12-31,38756.333333333336,41338.416666666664,2582.0833333333335,6.258333333333333
"Midland, MI",MSA,2023-11-30,2004-12-31,38781.583333333336,41338.083333333336,2556.5,6.183333333333334
"Midland, MI",MSA,2023-11-30,2005-12-31,39488.333333333336,41954.833333333336,2466.5,5.883333333333333
"Midland, MI",MSA,2023-11-30,2006-12-31,39814.25,42270.583333333336,2456.3333333333335,5.808333333333334
"Midland, MI",MSA,2023-11-30,2007-12-31,40571.0,42967.25,2396.25,5.575
"Midland, MI",MSA,2023-11-30,2008-12-31,40464.333333333336,43127.083333333336,2662.75,6.183333333333334
"Midland, MI",MSA,2023-11-30,2009-12-31,38553.416666666664,42596.5,4043.0833333333335,9.5
"Midland, MI",MSA,2023-11-30,2010-12-31,37019.833333333336,40905.25,3885.4166666666665,9.491666666666667
"Midland, MI",MSA,2023-11-30,2011-12-31,37521.416666666664,40814.083333333336,3292.6666666666665,8.058333333333334
"Midland, MI",MSA,2023-11-30,2012-12-31,37701.833333333336,40841.75,3139.9166666666665,7.708333333333333
"Midland, MI",MSA,2023-11-30,2013-12-31,37827.666666666664,40951.166666666664,3123.5,7.625
"Midland, MI",MSA,2023-11-30,2014-12-31,39147.083333333336,41690.0,2542.9166666666665,6.1000000000000005
"Midland, MI",MSA,2023-11-30,2015-12-31,39582.333333333336,41632.916666666664,2050.5833333333335,4.908333333333333
"Midland, MI",MSA,2023-11-30,2016-12-31,39196.333333333336,41154.916666666664,1958.5833333333333,4.766666666666667
"Midland, MI",MSA,2023-11-30,2017-12-31,38708.75,40558.583333333336,1849.8333333333333,4.566666666666666
"Midland, MI",MSA,2023-11-30,2018-12-31,39111.75,40728.416666666664,1616.6666666666667,3.983333333333333
"Midland, MI",MSA,2023-11-30,2019-12-31,38734.333333333336,40262.333333333336,1528.0,3.7916666666666665
"Midland, MI",MSA,2023-11-30,2020-12-31,36294.333333333336,39377.75,3083.4166666666665,7.8500000000000005
"Midland, MI",MSA,2023-11-30,2021-12-31,36758.0,38579.333333333336,1821.3333333333333,4.725
"Midland, MI",MSA,2023-11-30,2022-12-31,38188.833333333336,39916.0,1727.1666666666667,4.325
"Midland, MI",MSA,2023-11-30,2023-12-31,39097.63636363636,40807.63636363636,1710.0,4.190909090909091
"Midland, TX",MSA,2023-11-30,2000-12-31,57956.333333333336,60493.833333333336,2537.5,4.2
"Midland, TX",MSA,2023-11-30,2001-12-31,59659.75,61999.083333333336,2339.3333333333335,3.75
"Midland, TX",MSA,2023-11-30,2002-12-31,60361.083333333336,63409.916666666664,3048.8333333333335,4.816666666666667
"Midland, TX",MSA,2023-11-30,2003-12-31,61981.333333333336,65204.0,3222.6666666666665,4.95
"Midland, TX",MSA,2023-11-30,2004-12-31,63374.583333333336,66272.58333333333,2898.0,4.366666666666666
"Midland, TX",MSA,2023-11-30,2005-12-31,66068.25,68652.33333333333,2584.0833333333335,3.783333333333333
"Midland, TX",MSA,2023-11-30,2006-12-31,69233.83333333333,71697.5,2463.6666666666665,3.4416666666666664
"Midland, TX",MSA,2023-11-30,2007-12-31,71352.83333333333,73484.5,2131.6666666666665,2.908333333333333
"Midland, TX",MSA,2023-11-30,2008-12-31,75222.5,77482.41666666667,2259.9166666666665,2.9166666666666665
"Midland, TX",MSA,2023-11-30,2009-12-31,73142.91666666667,77400.16666666667,4257.25,5.5
"Midland, TX",MSA,2023-11-30,2010-12-31,69295.08333333333,73616.75,4321.666666666667,5.883333333333333
"Midland, TX",MSA,2023-11-30,2011-12-31,75006.83333333333,78909.16666666667,3902.3333333333335,4.958333333333333
"Midland, TX",MSA,2023-11-30,2012-12-31,81169.91666666667,84449.16666666667,3279.25,3.891666666666667
"Midland, TX",MSA,2023-11-30,2013-12-31,85157.91666666667,88422.41666666667,3264.5,3.6999999999999997
"Midland, TX",MSA,2023-11-30,2014-12-31,90670.58333333333,93413.41666666667,2742.8333333333335,2.9250000000000003
"Midland, TX",MSA,2023-11-30,2015-12-31,87879.33333333333,91041.25,3161.9166666666665,3.466666666666667
"Midland, TX",MSA,2023-11-30,2016-12-31,83662.41666666667,87532.91666666667,3870.5,4.416666666666667
"Midland, TX",MSA,2023-11-30,2017-12-31,89839.91666666667,92636.16666666667,2796.25,3.0416666666666665
"Midland, TX",MSA,2023-11-30,2018-12-31,102553.16666666667,104816.25,2263.0833333333335,2.158333333333333
"Midland, TX",MSA,2023-11-30,2019-12-31,106431.5,108716.66666666667,2285.1666666666665,2.1
"Midland, TX",MSA,2023-11-30,2020-12-31,92853.58333333333,100943.91666666667,8090.333333333333,8.133333333333333
"Midland, TX",MSA,2023-11-30,2021-12-31,97208.83333333333,102837.0,5628.166666666667,5.491666666666667
"Midland, TX",MSA,2023-11-30,2022-12-31,105469.41666666667,108650.75,3181.3333333333335,2.9333333333333336
"Midland, TX",MSA,2023-11-30,2023-12-31,111062.09090909091,114040.81818181818,2978.7272727272725,2.6272727272727274
"Milwaukee-Waukesha-West Allis, WI",MSA,2023-11-30,2000-12-31,775933.5833333334,805071.4166666666,29137.833333333332,3.641666666666667
"Milwaukee-Waukesha-West Allis, WI",MSA,2023-11-30,2001-12-31,765981.5,803375.0833333334,37393.583333333336,4.6499999999999995
"Milwaukee-Waukesha-West Allis, WI",MSA,2023-11-30,2002-12-31,750220.9166666666,796225.25,46004.333333333336,5.7749999999999995
"Milwaukee-Waukesha-West Allis, WI",MSA,2023-11-30,2003-12-31,746957.5833333334,795661.4166666666,48703.833333333336,6.133333333333333
"Milwaukee-Waukesha-West Allis, WI",MSA,2023-11-30,2004-12-31,747558.0,789974.75,42416.75,5.375
"Milwaukee-Waukesha-West Allis, WI",MSA,2023-11-30,2005-12-31,746051.4166666666,784972.3333333334,38920.916666666664,4.958333333333333
"Milwaukee-Waukesha-West Allis, WI",MSA,2023-11-30,2006-12-31,757007.0833333334,795436.9166666666,38429.833333333336,4.833333333333333
"Milwaukee-Waukesha-West Allis, WI",MSA,2023-11-30,2007-12-31,765406.0833333334,805537.6666666666,40131.583333333336,4.991666666666666
"Milwaukee-Waukesha-West Allis, WI",MSA,2023-11-30,2008-12-31,766797.3333333334,807797.5833333334,41000.25,5.066666666666666
"Milwaukee-Waukesha-West Allis, WI",MSA,2023-11-30,2009-12-31,732967.0,806660.1666666666,73693.16666666667,9.133333333333333
"Milwaukee-Waukesha-West Allis, WI",MSA,2023-11-30,2010-12-31,746202.0833333334,817862.8333333334,71660.75,8.758333333333335
"Milwaukee-Waukesha-West Allis, WI",MSA,2023-11-30,2011-12-31,751434.4166666666,816042.75,64608.333333333336,7.933333333333334
"Milwaukee-Waukesha-West Allis, WI",MSA,2023-11-30,2012-12-31,755672.6666666666,815475.0833333334,59802.416666666664,7.333333333333333
"Milwaukee-Waukesha-West Allis, WI",MSA,2023-11-30,2013-12-31,762273.0833333334,820631.0833333334,58358.0,7.116666666666667
"Milwaukee-Waukesha-West Allis, WI",MSA,2023-11-30,2014-12-31,774233.6666666666,821728.0,47494.333333333336,5.7749999999999995
"Milwaukee-Waukesha-West Allis, WI",MSA,2023-11-30,2015-12-31,781584.5,820901.4166666666,39316.916666666664,4.783333333333333
"Milwaukee-Waukesha-West Allis, WI",MSA,2023-11-30,2016-12-31,790969.1666666666,825830.0833333334,34860.916666666664,4.2250000000000005
"Milwaukee-Waukesha-West Allis, WI",MSA,2023-11-30,2017-12-31,801091.9166666666,830115.4166666666,29023.5,3.5083333333333333
"Milwaukee-Waukesha-West Allis, WI",MSA,2023-11-30,2018-12-31,796242.4166666666,822438.0833333334,26195.666666666668,3.191666666666667
"Milwaukee-Waukesha-West Allis, WI",MSA,2023-11-30,2019-12-31,791040.75,818435.5833333334,27394.833333333332,3.341666666666667
"Milwaukee-Waukesha-West Allis, WI",MSA,2023-11-30,2020-12-31,757048.4166666666,815728.4166666666,58680.0,7.208333333333333
"Milwaukee-Waukesha-West Allis, WI",MSA,2023-11-30,2021-12-31,778474.3333333334,813818.75,35344.416666666664,4.333333333333333
"Milwaukee-Waukesha-West Allis, WI",MSA,2023-11-30,2022-12-31,782126.3333333334,807582.0,25455.666666666668,3.1333333333333333
"Milwaukee-Waukesha-West Allis, WI",MSA,2023-11-30,2023-12-31,785629.4545454546,810083.7272727273,24454.272727272728,3.0090909090909093
"Minneapolis-St. Paul-Bloomington, MN-WI",MSA,2023-11-30,2000-12-31,1735788.6666666667,1782798.9166666667,47010.25,2.6333333333333333
"Minneapolis-St. Paul-Bloomington, MN-WI",MSA,2023-11-30,2001-12-31,1747089.5,1809679.5,62590.0,3.466666666666667
"Minneapolis-St. Paul-Bloomington, MN-WI",MSA,2023-11-30,2002-12-31,1744681.1666666667,1824104.4166666667,79423.25,4.358333333333333
"Minneapolis-St. Paul-Bloomington, MN-WI",MSA,2023-11-30,2003-12-31,1757294.0,1842454.5833333333,85160.58333333333,4.625
"Minneapolis-St. Paul-Bloomington, MN-WI",MSA,2023-11-30,2004-12-31,1766617.0,1847339.6666666667,80722.66666666667,4.366666666666666
"Minneapolis-St. Paul-Bloomington, MN-WI",MSA,2023-11-30,2005-12-31,1775384.0,1846771.6666666667,71387.66666666667,3.858333333333333
"Minneapolis-St. Paul-Bloomington, MN-WI",MSA,2023-11-30,2006-12-31,1783022.0833333333,1854134.6666666667,71112.58333333333,3.85
"Minneapolis-St. Paul-Bloomington, MN-WI",MSA,2023-11-30,2007-12-31,1781608.8333333333,1862447.0,80838.16666666667,4.333333333333333
"Minneapolis-St. Paul-Bloomington, MN-WI",MSA,2023-11-30,2008-12-31,1772099.0833333333,1869390.9166666667,97291.83333333333,5.208333333333333
"Minneapolis-St. Paul-Bloomington, MN-WI",MSA,2023-11-30,2009-12-31,1723328.0,1869466.1666666667,146138.16666666666,7.825
"Minneapolis-St. Paul-Bloomington, MN-WI",MSA,2023-11-30,2010-12-31,1733663.5833333333,1870511.1666666667,136847.58333333334,7.325
"Minneapolis-St. Paul-Bloomington, MN-WI",MSA,2023-11-30,2011-12-31,1764475.25,1883193.3333333333,118718.08333333333,6.308333333333334
"Minneapolis-St. Paul-Bloomington, MN-WI",MSA,2023-11-30,2012-12-31,1784400.6666666667,1888550.1666666667,104149.5,5.508333333333333
"Minneapolis-St. Paul-Bloomington, MN-WI",MSA,2023-11-30,2013-12-31,1811626.0,1903731.75,92105.75,4.841666666666667
"Minneapolis-St. Paul-Bloomington, MN-WI",MSA,2023-11-30,2014-12-31,1843181.75,1920813.0,77631.25,4.058333333333334
"Minneapolis-St. Paul-Bloomington, MN-WI",MSA,2023-11-30,2015-12-31,1866707.4166666667,1934672.25,67964.83333333333,3.5
"Minneapolis-St. Paul-Bloomington, MN-WI",MSA,2023-11-30,2016-12-31,1886201.75,1955090.4166666667,68888.66666666667,3.533333333333333
"Minneapolis-St. Paul-Bloomington, MN-WI",MSA,2023-11-30,2017-12-31,1931839.3333333333,1995935.5833333333,64096.25,3.1999999999999997
"Minneapolis-St. Paul-Bloomington, MN-WI",MSA,2023-11-30,2018-12-31,1951053.25,2006405.3333333333,55352.083333333336,2.75
"Minneapolis-St. Paul-Bloomington, MN-WI",MSA,2023-11-30,2019-12-31,1971454.5,2031835.0,60380.5,2.9499999999999997
"Minneapolis-St. Paul-Bloomington, MN-WI",MSA,2023-11-30,2020-12-31,1912820.4166666667,2044962.25,132141.83333333334,6.458333333333333
"Minneapolis-St. Paul-Bloomington, MN-WI",MSA,2023-11-30,2021-12-31,1904218.5,1977987.25,73768.75,3.725
"Minneapolis-St. Paul-Bloomington, MN-WI",MSA,2023-11-30,2022-12-31,1957703.0,2008699.75,50996.75,2.5416666666666665
"Minneapolis-St. Paul-Bloomington, MN-WI",MSA,2023-11-30,2023-12-31,1967131.3636363635,2024931.8181818181,57800.454545454544,2.8545454545454545
Minnesota,State,2023-11-30,1990-12-31,2283724.0,2396233.3333333335,112509.33333333333,4.708333333333333
Minnesota,State,2023-11-30,1991-12-31,2306161.1666666665,2430536.3333333335,124375.16666666667,5.108333333333333
Minnesota,State,2023-11-30,1992-12-31,2340290.4166666665,2464563.9166666665,124273.5,5.033333333333333
Minnesota,State,2023-11-30,1993-12-31,2392608.4166666665,2514312.25,121703.83333333333,4.841666666666667
Minnesota,State,2023-11-30,1994-12-31,2476970.5,2580703.8333333335,103733.33333333333,4.016666666666667
Minnesota,State,2023-11-30,1995-12-31,2530289.3333333335,2626652.9166666665,96363.58333333333,3.6666666666666665
Minnesota,State,2023-11-30,1996-12-31,2562940.5833333335,2663897.4166666665,100956.83333333333,3.783333333333333
Minnesota,State,2023-11-30,1997-12-31,2600488.25,2687041.75,86553.5,3.225
Minnesota,State,2023-11-30,1998-12-31,2644092.0,2716739.3333333335,72647.33333333333,2.6750000000000003
Minnesota,State,2023-11-30,1999-12-31,2673058.0833333335,2747707.3333333335,74649.25,2.7083333333333335
Minnesota,State,2023-11-30,2000-12-31,2714339.0833333335,2799238.0833333335,84899.0,3.033333333333333
Minnesota,State,2023-11-30,2001-12-31,2740281.5,2847680.5,107399.0,3.775
Minnesota,State,2023-11-30,2002-12-31,2744959.0,2873470.5,128511.5,4.466666666666667
Minnesota,State,2023-11-30,2003-12-31,2754436.5,2892974.1666666665,138537.66666666666,4.783333333333333
Minnesota,State,2023-11-30,2004-12-31,2759484.1666666665,2892047.0833333335,132562.91666666666,4.583333333333333
Minnesota,State,2023-11-30,2005-12-31,2763594.0833333335,2882139.4166666665,118545.33333333333,4.1
Minnesota,State,2023-11-30,2006-12-31,2771738.5833333335,2889346.1666666665,117607.58333333333,4.058333333333333
Minnesota,State,2023-11-30,2007-12-31,2766114.5833333335,2899004.1666666665,132889.58333333334,4.583333333333333
Minnesota,State,2023-11-30,2008-12-31,2755765.1666666665,2914446.6666666665,158681.5,5.433333333333334
Minnesota,State,2023-11-30,2009-12-31,2700955.8333333335,2932535.75,231579.91666666666,7.908333333333334
Minnesota,State,2023-11-30,2010-12-31,2723277.5,2940580.3333333335,217302.83333333334,7.391666666666667
Minnesota,State,2023-11-30,2011-12-31,2759782.75,2952236.8333333335,192454.08333333334,6.5249999999999995
Minnesota,State,2023-11-30,2012-12-31,2783839.9166666665,2950439.25,166599.33333333334,5.6499999999999995
Minnesota,State,2023-11-30,2013-12-31,2812495.4166666665,2961662.0833333335,149166.66666666666,5.041666666666667
Minnesota,State,2023-11-30,2014-12-31,2852632.0,2979740.8333333335,127108.83333333333,4.266666666666667
Minnesota,State,2023-11-30,2015-12-31,2892147.4166666665,3005811.3333333335,113663.91666666667,3.7916666666666665
Minnesota,State,2023-11-30,2016-12-31,2906932.8333333335,3023731.25,116798.41666666667,3.875
Minnesota,State,2023-11-30,2017-12-31,2963368.0,3070649.3333333335,107281.33333333333,3.483333333333333
Minnesota,State,2023-11-30,2018-12-31,2981973.6666666665,3074843.3333333335,92869.66666666667,3.025
Minnesota,State,2023-11-30,2019-12-31,3008067.5,3108932.5833333335,100865.08333333333,3.25
Minnesota,State,2023-11-30,2020-12-31,2936127.5833333335,3132810.75,196683.16666666666,6.266666666666667
Minnesota,State,2023-11-30,2021-12-31,2924662.0,3039750.25,115088.25,3.783333333333333
Minnesota,State,2023-11-30,2022-12-31,2995632.6666666665,3077447.5833333335,81814.91666666667,2.6666666666666665
Minnesota,State,2023-11-30,2023-12-31,3007147.1818181816,3099955.909090909,92808.72727272728,2.9818181818181815
Mississippi,State,2023-11-30,1990-12-31,1089029.0,1178343.4166666667,89314.41666666667,7.583333333333333
Mississippi,State,2023-11-30,1991-12-31,1084657.8333333333,1184239.3333333333,99581.5,8.391666666666667
Mississippi,State,2023-11-30,1992-12-31,1097235.25,1192344.9166666667,95109.66666666667,7.974999999999999
Mississippi,State,2023-11-30,1993-12-31,1131436.75,1213023.8333333333,81587.08333333333,6.733333333333333
Mississippi,State,2023-11-30,1994-12-31,1165128.3333333333,1243381.6666666667,78253.33333333333,6.291666666666667
Mississippi,State,2023-11-30,1995-12-31,1177020.0833333333,1254637.8333333333,77617.75,6.2
Mississippi,State,2023-11-30,1996-12-31,1187762.8333333333,1263496.8333333333,75734.0,5.991666666666667
Mississippi,State,2023-11-30,1997-12-31,1200601.4166666667,1273116.0,72514.58333333333,5.7
Mississippi,State,2023-11-30,1998-12-31,1209436.5,1276244.8333333333,66808.33333333333,5.241666666666666
Mississippi,State,2023-11-30,1999-12-31,1218422.5833333333,1283993.3333333333,65570.75,5.108333333333333
Mississippi,State,2023-11-30,2000-12-31,1240061.5833333333,1309984.75,69923.16666666667,5.325
Mississippi,State,2023-11-30,2001-12-31,1223221.0833333333,1294288.0833333333,71067.0,5.491666666666667
Mississippi,State,2023-11-30,2002-12-31,1208021.5,1290895.1666666667,82873.66666666667,6.425
Mississippi,State,2023-11-30,2003-12-31,1224179.75,1304305.75,80126.0,6.141666666666667
Mississippi,State,2023-11-30,2004-12-31,1234190.4166666667,1314868.3333333333,80677.91666666667,6.158333333333334
Mississippi,State,2023-11-30,2005-12-31,1217185.25,1317097.1666666667,99911.91666666667,7.6000000000000005
Mississippi,State,2023-11-30,2006-12-31,1199090.1666666667,1280594.75,81504.58333333333,6.375
Mississippi,State,2023-11-30,2007-12-31,1213779.4166666667,1293546.1666666667,79766.75,6.1499999999999995
Mississippi,State,2023-11-30,2008-12-31,1206816.9166666667,1293745.5833333333,86928.66666666667,6.708333333333333
Mississippi,State,2023-11-30,2009-12-31,1150089.5,1268741.0,118651.5,9.358333333333333
Mississippi,State,2023-11-30,2010-12-31,1176978.1666666667,1308750.0833333333,131771.91666666666,10.083333333333334
Mississippi,State,2023-11-30,2011-12-31,1214611.1666666667,1346145.6666666667,131534.5,9.775
Mississippi,State,2023-11-30,2012-12-31,1213118.8333333333,1330565.9166666667,117447.08333333333,8.825000000000001
Mississippi,State,2023-11-30,2013-12-31,1165487.5,1273606.4166666667,108118.91666666667,8.491666666666665
Mississippi,State,2023-11-30,2014-12-31,1149332.5,1243839.8333333333,94507.33333333333,7.591666666666666
Mississippi,State,2023-11-30,2015-12-31,1178250.4166666667,1259919.5833333333,81669.16666666667,6.483333333333333
Mississippi,State,2023-11-30,2016-12-31,1196124.5,1272080.8333333333,75956.33333333333,5.966666666666666
Mississippi,State,2023-11-30,2017-12-31,1205885.0833333333,1272505.5,66620.41666666667,5.233333333333333
Mississippi,State,2023-11-30,2018-12-31,1204965.8333333333,1267800.0,62834.166666666664,4.958333333333333
Mississippi,State,2023-11-30,2019-12-31,1208041.1666666667,1278501.8333333333,70460.66666666667,5.5249999999999995
Mississippi,State,2023-11-30,2020-12-31,1147106.5833333333,1246895.25,99788.66666666667,8.049999999999999
Mississippi,State,2023-11-30,2021-12-31,1187015.5,1256008.4166666667,68992.91666666667,5.5
Mississippi,State,2023-11-30,2022-12-31,1202483.9166666667,1251306.1666666667,48822.25,3.908333333333333
Mississippi,State,2023-11-30,2023-12-31,1199219.1818181819,1240702.4545454546,41483.27272727273,3.3454545454545452
"Missoula, MT",MSA,2023-11-30,2000-12-31,52133.916666666664,54339.583333333336,2205.6666666666665,4.05
"Missoula, MT",MSA,2023-11-30,2001-12-31,52511.916666666664,54699.75,2187.8333333333335,4.0
"Missoula, MT",MSA,2023-11-30,2002-12-31,53599.25,55826.916666666664,2227.6666666666665,4.0
"Missoula, MT",MSA,2023-11-30,2003-12-31,54066.833333333336,56388.833333333336,2322.0,4.125
"Missoula, MT",MSA,2023-11-30,2004-12-31,54632.416666666664,56908.75,2276.3333333333335,4.0
"Missoula, MT",MSA,2023-11-30,2005-12-31,55712.0,57819.416666666664,2107.4166666666665,3.641666666666667
"Missoula, MT",MSA,2023-11-30,2006-12-31,57069.333333333336,58859.916666666664,1790.5833333333333,3.0500000000000003
"Missoula, MT",MSA,2023-11-30,2007-12-31,57569.666666666664,59490.75,1921.0833333333333,3.225
"Missoula, MT",MSA,2023-11-30,2008-12-31,56646.916666666664,59411.416666666664,2764.5,4.6499999999999995
"Missoula, MT",MSA,2023-11-30,2009-12-31,55050.0,58929.583333333336,3879.5833333333335,6.566666666666666
"Missoula, MT",MSA,2023-11-30,2010-12-31,54372.333333333336,58589.666666666664,4217.333333333333,7.191666666666666
"Missoula, MT",MSA,2023-11-30,2011-12-31,54984.25,58784.166666666664,3799.9166666666665,6.458333333333333
"Missoula, MT",MSA,2023-11-30,2012-12-31,55848.083333333336,59219.25,3371.1666666666665,5.7
"Missoula, MT",MSA,2023-11-30,2013-12-31,56421.083333333336,59463.416666666664,3042.3333333333335,5.116666666666666
"Missoula, MT",MSA,2023-11-30,2014-12-31,57292.666666666664,59952.166666666664,2659.5,4.433333333333334
"Missoula, MT",MSA,2023-11-30,2015-12-31,58109.916666666664,60546.0,2436.0833333333335,4.033333333333333
"Missoula, MT",MSA,2023-11-30,2016-12-31,58991.0,61382.083333333336,2391.0833333333335,3.891666666666666
"Missoula, MT",MSA,2023-11-30,2017-12-31,60427.25,62734.0,2306.75,3.691666666666667
"Missoula, MT",MSA,2023-11-30,2018-12-31,61761.583333333336,63893.083333333336,2131.5,3.3249999999999997
"Missoula, MT",MSA,2023-11-30,2019-12-31,62950.416666666664,65046.0,2095.5833333333335,3.233333333333334
"Missoula, MT",MSA,2023-11-30,2020-12-31,60773.166666666664,64804.583333333336,4031.4166666666665,6.233333333333333
"Missoula, MT",MSA,2023-11-30,2021-12-31,62943.166666666664,65070.666666666664,2127.5,3.275
"Missoula, MT",MSA,2023-11-30,2022-12-31,65118.75,66886.25,1767.5,2.6416666666666666
"Missoula, MT",MSA,2023-11-30,2023-12-31,66628.72727272728,68351.45454545454,1722.7272727272727,2.5090909090909093
Missouri,State,2023-11-30,1990-12-31,2452399.4166666665,2606793.3333333335,154393.91666666666,5.916666666666667
Missouri,State,2023-11-30,1991-12-31,2460870.5,2633958.8333333335,173088.33333333334,6.566666666666666
Missouri,State,2023-11-30,1992-12-31,2479329.8333333335,2642546.0833333335,163216.25,6.175
Missouri,State,2023-11-30,1993-12-31,2519906.6666666665,2686994.8333333335,167088.16666666666,6.2250000000000005
Missouri,State,2023-11-30,1994-12-31,2598469.6666666665,2740115.3333333335,141645.66666666666,5.175
Missouri,State,2023-11-30,1995-12-31,2703787.25,2840265.0,136477.75,4.825
Missouri,State,2023-11-30,1996-12-31,2757546.25,2893944.9166666665,136398.66666666666,4.708333333333333
Missouri,State,2023-11-30,1997-12-31,2803446.3333333335,2931101.25,127654.91666666667,4.3500000000000005
Missouri,State,2023-11-30,1998-12-31,2827807.1666666665,2946422.5,118615.33333333333,4.033333333333333
Missouri,State,2023-11-30,1999-12-31,2852438.0,2947411.25,94973.25,3.233333333333333
Missouri,State,2023-11-30,2000-12-31,2870511.9166666665,2971885.0833333335,101373.16666666667,3.4166666666666665
Missouri,State,2023-11-30,2001-12-31,2852849.8333333335,2987197.8333333335,134348.0,4.491666666666666
Missouri,State,2023-11-30,2002-12-31,2823788.8333333335,2981217.5833333335,157428.75,5.283333333333333
